#
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2018-11-19T09:30:47 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)	
#INFO	-ref=VIZ5bf282a85752	
#INFO	-out.max=9999	
#INFO	queryParameters=20	
#-oc.form=dec
#-out.max=9999
#-order=I
#-nav=cat:J/A+A/616/A10&tab:{J/A+A/616/A10/tablea1a}&key:source=J/A+A/616/A10/tablea1a&HTTPPRM:&&-ref=VIZ5bf282a85752&-out.max=9999&-out.form=HTML Table&-order=I&-oc.form=sexa&-out.src=J/A+A/616/A10/tablea1a&-c.eq=J2000&-c.r=  2&-c.u=arcmin&-c.geom=r&-out=Source&-out=Cluster&Cluster=pleiades&-out=RA_ICRS&-out=DE_ICRS&-out=Gmag&-out=plx&-out=e_plx&-out=_RA.icrs&-out=_DE.icrs&-meta.ucd=2&-meta=1&-meta.foot=1&-usenav=1&-bmark=POST&
#-c.eq=J2000
#-c.r=  2
#-c.u=arcmin
#-c.geom=r
#-out.src=J/A+A/616/A10/tablea1a
#-source=J/A+A/616/A10/tablea1a
#-out=Source
#-out=Cluster
#Cluster=pleiades
#-out=RA_ICRS
#-out=DE_ICRS
#-out=Gmag
#-out=plx
#-out=e_plx
#-out=_RA.icrs
#-out=_DE.icrs
#

#RESOURCE=yCat_36160010
#Name: J/A+A/616/A10
#Title: 46 open clusters GaiaDR2 HR diagrams (Gaia Collaboration, 2018)
#Coosys	H_2015.500:	ICRS
#Table	J_A_A_616_A10_tablea1a:
#Name: J/A+A/616/A10/tablea1a
#Title: Stars in nine open clusters within 250pc
#Column	Source	(I22)	Source identifier in Gaia DR2 (source_id)	[ucd=meta.id]
#Column	Cluster	(A8)	Cluster identifier	[ucd=meta.id.parent]
#Column	RA_ICRS	(F9.5)	Right Ascension (ICRS), epoch 2015.5	[ucd=pos.eq.ra;meta.main]
#Column	DE_ICRS	(F9.5)	Declination (ICRS), epoch 2015.5	[ucd=pos.eq.dec;meta.main]
#Column	Gmag	(F6.3)	Gaia G mean magnitude	[ucd=phot.mag;em.opt.V]
#Column	plx	(F6.3)	? Optimized parallax (only in tablea1a.dat) (1)	[ucd=pos.parallax.trig]
#Column	e_plx	(F6.3)	? Uncertainty on optimized parallax (only in tablea1a.dat)	[ucd=stat.error;pos.parallax]
#Column	_RA.icrs	(F9.5)	Right ascension (ICRS) at Epoch=J2015.5 (computed by VizieR, not part of the original data. The format may include more digits than the original data because of internal accuracy requirements in VizieR and across other CDS services)	[ucd=pos.eq.ra]
#Column	_DE.icrs	(F9.5)	Declination (ICRS) at Epoch=J2015.5 (computed by VizieR, not part of the original data. The format may include more digits than the original data because of internal accuracy requirements in VizieR and across other CDS services)	[ucd=pos.eq.dec]
 	 	deg	deg	mag	mas	mas	deg	deg
     67103405099117568	Pleiades	059.06597	+25.48751	17.099	 7.056	 0.055	059.06597	+25.48751
     67085641114472320	Pleiades	058.54794	+25.31174	16.808	 7.337	 0.023	058.54794	+25.31174
     71452282823829632	Pleiades	054.44624	+28.06582	12.920	 7.103	 0.022	054.44624	+28.06582
     71359782111917696	Pleiades	054.69061	+27.46213	18.247	 6.629	 0.113	054.69061	+27.46213
     71404385348752768	Pleiades	055.29573	+28.01122	13.820	 7.213	 0.012	055.29573	+28.01122
     71409985986006016	Pleiades	055.06948	+27.92264	15.483	 7.367	 0.014	055.06948	+27.92264
     71351883668034048	Pleiades	054.16954	+27.83218	13.421	 7.148	 0.002	054.16954	+27.83218
     71468294461982592	Pleiades	055.02594	+28.14214	17.669	 7.211	 0.124	055.02594	+28.14214
     71371262561007232	Pleiades	055.01294	+27.74032	 9.496	 7.225	 0.014	055.01294	+27.74032
     66161020555461120	Pleiades	059.80387	+24.28831	16.887	 6.721	 0.006	059.80387	+24.28831
     65945997312877952	Pleiades	060.30041	+23.90347	15.859	 7.208	 0.020	060.30041	+23.90347
     66167205308371328	Pleiades	059.73520	+24.30880	16.378	 7.529	 0.063	059.73520	+24.30880
     65963348980559616	Pleiades	060.03762	+24.05694	17.071	 7.825	 0.045	060.03762	+24.05694
     65864427293364864	Pleiades	058.99343	+24.54974	12.321	 7.490	 0.018	058.99343	+24.54974
     66111886127026944	Pleiades	061.19023	+24.68860	16.515	 7.099	 0.024	061.19023	+24.68860
     65871501101936896	Pleiades	060.36851	+23.51648	18.783	 7.379	 0.128	060.36851	+23.51648
     66111886130402944	Pleiades	061.19033	+24.68837	17.279	 7.288	 0.103	061.19033	+24.68837
     65864427293364992	Pleiades	058.99241	+24.54978	15.777	 7.456	 0.022	058.99241	+24.54978
     66009047433698048	Pleiades	061.30732	+24.14507	17.201	 7.521	 0.064	061.30732	+24.14507
     66167411464494848	Pleiades	059.73478	+24.30883	17.575	 7.313	 0.094	059.73478	+24.30883
     65937712317870592	Pleiades	060.21058	+23.73127	18.614	 7.056	 0.019	060.21058	+23.73127
     45022222315428608	Pleiades	056.11710	+19.18482	11.556	 6.880	 0.015	056.11710	+19.18482
     68860012362308992	Pleiades	053.14055	+24.49285	16.107	 7.785	 0.039	053.14055	+24.49285
     68979034496030848	Pleiades	051.14559	+24.15119	15.943	 6.999	 0.011	051.14559	+24.15119
     69122520763444352	Pleiades	051.97617	+24.93628	15.817	 7.586	 0.041	051.97617	+24.93628
     68897842434107392	Pleiades	052.40997	+24.51034	11.918	 6.835	 0.026	052.40997	+24.51034
     68956803745067520	Pleiades	052.79970	+25.16486	13.755	 7.372	 0.018	052.79970	+25.16486
     69162201965316096	Pleiades	052.28208	+25.36199	17.772	 7.121	 0.011	052.28208	+25.36199
     66753038847347456	Pleiades	057.31420	+24.56708	13.438	 7.472	 0.059	057.31420	+24.56708
     66546742979468416	Pleiades	057.92638	+24.36132	16.658	 7.266	 0.030	057.92638	+24.36132
     66624357329718400	Pleiades	058.66313	+24.59834	18.092	 7.374	 0.058	058.66313	+24.59834
     66512074003566976	Pleiades	057.40055	+23.93962	16.178	 7.220	 0.009	057.40055	+23.93962
     66731731512764416	Pleiades	056.72078	+24.25202	18.743	 7.269	 0.070	056.72078	+24.25202
     66592265333776512	Pleiades	058.02432	+24.29181	18.851	 7.035	 0.096	058.02432	+24.29181
     66511970924353792	Pleiades	057.38564	+23.92830	16.326	 7.442	 0.081	057.38564	+23.92830
     66658996243552000	Pleiades	057.91375	+24.54870	12.019	 7.417	 0.061	057.91375	+24.54870
     66747816167123712	Pleiades	057.42624	+24.46281	11.908	 7.496	 0.034	057.42624	+24.46281
     66745170467302656	Pleiades	057.29606	+24.34741	16.038	 7.316	 0.034	057.29606	+24.34741
     66597767189992832	Pleiades	058.42074	+24.41921	15.112	 7.164	 0.052	058.42074	+24.41921
     66652467893487488	Pleiades	058.08615	+24.56531	14.524	 7.143	 0.010	058.08615	+24.56531
     66581549393480704	Pleiades	058.61864	+24.32094	13.597	 7.372	 0.025	058.61864	+24.32094
     66755959425257856	Pleiades	057.57598	+24.58747	16.853	 7.459	 0.025	057.57598	+24.58747
     66532174450470656	Pleiades	057.38806	+24.21781	18.027	 7.589	 0.025	057.38806	+24.21781
     66729635568719872	Pleiades	056.84331	+24.23841	17.659	 7.175	 0.090	056.84331	+24.23841
     66702048995630848	Pleiades	058.35214	+25.03514	16.633	 7.427	 0.018	058.35214	+25.03514
     66742765285619584	Pleiades	056.96236	+24.50502	15.038	 7.281	 0.045	056.96236	+24.50502
     66728089380492160	Pleiades	056.79950	+24.23145	17.579	 7.051	 0.008	056.79950	+24.23145
     66728089380491648	Pleiades	056.79601	+24.23082	17.584	 7.382	 0.030	056.79601	+24.23082
     66657415695597056	Pleiades	057.86349	+24.51846	 8.760	 7.330	 0.028	057.86349	+24.51846
     66570554277316992	Pleiades	058.34887	+24.06484	11.163	 7.326	 0.019	058.34887	+24.06484
     66525096340629504	Pleiades	057.32023	+24.01644	17.704	 7.126	 0.093	057.32023	+24.01644
     66562342296619520	Pleiades	057.73922	+24.41221	17.554	 7.490	 0.087	057.73922	+24.41221
     66565365957676416	Pleiades	057.58720	+24.46655	10.910	 7.279	 0.053	057.58720	+24.46655
     66722355601033600	Pleiades	057.23905	+24.32865	14.725	 7.265	 0.026	057.23905	+24.32865
     66539252556578816	Pleiades	057.52114	+24.12376	13.452	 7.442	 0.039	057.52114	+24.12376
     66566946505629440	Pleiades	057.64417	+24.50758	12.295	 7.135	 0.050	057.64417	+24.50758
     66529975427235712	Pleiades	057.29683	+24.13650	 5.186	 7.657	 0.138	057.29683	+24.13650
     66665902550940672	Pleiades	057.99514	+24.66773	15.645	 7.284	 0.067	057.99514	+24.66773
     66737405166459264	Pleiades	056.87755	+24.37034	14.820	 7.419	 0.033	056.87755	+24.37034
     66642641008348416	Pleiades	058.07318	+24.45533	16.564	 7.354	 0.009	058.07318	+24.45533
     66671468828544384	Pleiades	057.85787	+24.79396	14.991	 7.490	 0.027	057.85787	+24.79396
     66722660540945408	Pleiades	057.23195	+24.36102	18.593	 7.183	 0.058	057.23195	+24.36102
     66553885506789504	Pleiades	057.57983	+24.27597	18.848	 7.564	 0.080	057.57983	+24.27597
     66612473157921024	Pleiades	058.71911	+24.57606	12.620	 7.068	 0.022	058.71911	+24.57606
     66715105696289024	Pleiades	056.83776	+24.11607	 6.284	 7.339	 0.037	056.83776	+24.11607
     66633668819824128	Pleiades	058.84624	+24.81792	19.577	 7.301	 0.071	058.84624	+24.81792
     66740497542906368	Pleiades	056.88397	+24.40494	17.076	 7.483	 0.042	056.88397	+24.40494
     66715827250786432	Pleiades	056.88340	+24.17340	16.892	 7.373	 0.037	056.88340	+24.17340
     66729021390315904	Pleiades	056.78931	+24.25950	17.911	 7.316	 0.100	056.78931	+24.25950
     66522137109124096	Pleiades	057.04245	+23.98879	17.801	 7.381	 0.060	057.04245	+23.98879
     66712253837994880	Pleiades	057.02676	+24.11421	16.766	 7.519	 0.019	057.02676	+24.11421
     66648001127514368	Pleiades	058.18023	+24.46612	16.848	 7.198	 0.036	058.18023	+24.46612
     66728128034922624	Pleiades	056.82565	+24.23057	17.550	 7.615	 0.015	056.82565	+24.23057
     66753446866736896	Pleiades	057.31310	+24.60610	19.333	 7.307	 0.045	057.31310	+24.60610
     66523103479455232	Pleiades	057.14081	+24.03286	16.845	 7.029	 0.058	057.14081	+24.03286
     66655560269868544	Pleiades	058.22291	+24.71554	 9.335	 7.126	 0.035	058.22291	+24.71554
     66729674225341696	Pleiades	056.85470	+24.25463	17.104	 7.464	 0.089	056.85470	+24.25463
     66542551091588352	Pleiades	057.82952	+24.17013	15.011	 7.709	 0.036	057.82952	+24.17013
     66729261908482048	Pleiades	056.79199	+24.27646	 9.368	 7.260	 0.028	056.79199	+24.27646
     66729880383767168	Pleiades	056.87281	+24.28814	 6.798	 7.359	 0.124	056.87281	+24.28814
     66730120901930240	Pleiades	056.91832	+24.30174	13.281	 7.477	 0.028	056.91832	+24.30174
     66541142342159232	Pleiades	057.67689	+24.21525	17.200	 7.337	 0.054	057.67689	+24.21525
     66735446661374976	Pleiades	056.78290	+24.39367	17.202	 7.193	 0.028	056.78290	+24.39367
     66556672943906688	Pleiades	057.42804	+24.31858	16.066	 7.608	 0.072	057.42804	+24.31858
     66719194505127168	Pleiades	057.14795	+24.20070	17.450	 7.336	 0.080	057.14795	+24.20070
     66537981246228096	Pleiades	057.72961	+24.19725	11.418	 7.118	 0.029	057.72961	+24.19725
     66732423004453376	Pleiades	056.72344	+24.28730	15.002	 7.509	 0.064	056.72344	+24.28730
     66555573432261376	Pleiades	057.55368	+24.35162	14.476	 7.211	 0.052	057.55368	+24.35162
     66623605713181184	Pleiades	058.50166	+24.58038	18.465	 7.529	 0.050	058.50166	+24.58038
     66536331978799616	Pleiades	057.73930	+24.10838	15.459	 7.227	 0.043	057.73930	+24.10838
     66728128037119616	Pleiades	056.82562	+24.23079	17.043	 7.650	 0.133	056.82562	+24.23079
     66754241438299520	Pleiades	057.55177	+24.53273	12.736	 7.226	 0.029	057.55177	+24.53273
     66710948167949696	Pleiades	056.89387	+24.03956	16.798	 7.363	 0.043	056.89387	+24.03956
     66727234683931520	Pleiades	056.76502	+24.15949	13.839	 7.371	 0.029	056.76502	+24.15949
     66720294016753280	Pleiades	057.10523	+24.24036	16.072	 7.234	 0.074	057.10523	+24.24036
     66728265476081408	Pleiades	056.73056	+24.18780	17.229	 7.171	 0.052	056.73056	+24.18780
     66710845088732160	Pleiades	056.94338	+24.05049	14.776	 7.638	 0.026	056.94338	+24.05049
     66593437863017984	Pleiades	058.18540	+24.34969	17.191	 7.194	 0.033	058.18540	+24.34969
     66724451545088128	Pleiades	057.05657	+24.31822	 8.201	 6.863	 0.026	057.05657	+24.31822
     66556535504957568	Pleiades	057.40227	+24.30374	16.262	 7.284	 0.068	057.40227	+24.30374
     66737095928811648	Pleiades	056.91861	+24.36436	10.399	 7.315	 0.020	056.91861	+24.36436
     66515196441155712	Pleiades	057.46854	+24.06179	18.448	 7.261	 0.006	057.46854	+24.06179
     66556535504958848	Pleiades	057.40235	+24.29587	11.465	 7.366	 0.051	057.40235	+24.29587
     66567427541958784	Pleiades	057.72916	+24.55085	16.983	 6.832	 0.063	057.72916	+24.55085
     66642641008348544	Pleiades	058.07357	+24.45495	18.924	 7.391	 0.130	058.07357	+24.45495
     66714418501518848	Pleiades	056.87239	+24.11412	16.825	 7.235	 0.092	056.87239	+24.11412
     66716136488429312	Pleiades	056.87290	+24.20535	17.720	 7.375	 0.044	056.87290	+24.20535
     66711532283494656	Pleiades	056.94067	+24.09348	16.332	 7.151	 0.048	056.94067	+24.09348
     66521381194879232	Pleiades	057.05551	+23.97952	16.376	 7.461	 0.026	057.05551	+23.97952
     66738023641737088	Pleiades	056.95749	+24.42850	16.682	 7.338	 0.038	056.95749	+24.42850
     66730601936067072	Pleiades	056.84287	+24.28314	18.433	 7.585	 0.007	056.84287	+24.28314
     66741116018188416	Pleiades	056.91405	+24.45874	16.153	 7.289	 0.088	056.91405	+24.45874
     66555985749157760	Pleiades	057.35837	+24.24750	 7.941	 7.447	 0.055	057.35837	+24.24750
     66695688147432832	Pleiades	058.23308	+24.96148	18.796	 7.377	 0.081	058.23308	+24.96148
     66560349435890176	Pleiades	057.63791	+24.33921	16.431	 7.577	 0.026	057.63791	+24.33921
     66750358787789056	Pleiades	057.17794	+24.45525	17.684	 7.749	 0.073	057.17794	+24.45525
     66565778274538624	Pleiades	057.54494	+24.47803	16.954	 7.355	 0.069	057.54494	+24.47803
     66746441777612416	Pleiades	057.32010	+24.39594	 7.511	 7.007	 0.056	057.32010	+24.39594
     66551686483467904	Pleiades	057.49815	+24.19591	17.824	 7.114	 0.056	057.49815	+24.19591
     66659271121456768	Pleiades	057.89174	+24.56900	16.493	 7.594	 0.020	057.89174	+24.56900
     66560727393001216	Pleiades	057.72778	+24.36533	16.708	 7.526	 0.052	057.72778	+24.36533
     66728501697350016	Pleiades	056.75776	+24.22433	18.627	 7.022	 0.073	056.75776	+24.22433
     66659408560406528	Pleiades	057.91303	+24.59127	16.600	 7.197	 0.039	057.91303	+24.59127
     66715273197982848	Pleiades	056.83070	+24.13893	 8.232	 7.245	 0.049	056.83070	+24.13893
     66739982146803456	Pleiades	057.07214	+24.50423	13.723	 7.424	 0.005	057.07214	+24.50423
     66501181966524800	Pleiades	057.38809	+23.79520	10.748	 7.146	 0.034	057.38809	+23.79520
     66507882115488128	Pleiades	057.50914	+23.86223	15.762	 7.452	 0.048	057.50914	+23.86223
     66749121837171840	Pleiades	057.38775	+24.53384	15.381	 7.400	 0.026	057.38775	+24.53384
     66506331628024832	Pleiades	057.30087	+23.88659	 8.088	 7.379	 0.023	057.30087	+23.88659
     66581961710329984	Pleiades	058.60525	+24.35989	10.842	 7.355	 0.032	058.60525	+24.35989
     66658240329321088	Pleiades	057.76509	+24.54296	16.386	 7.517	 0.060	057.76509	+24.54296
     66521213693847808	Pleiades	057.09488	+23.97235	13.965	 7.797	 0.057	057.09488	+23.97235
     66523103479455744	Pleiades	057.13271	+24.03281	16.835	 7.104	 0.044	057.13271	+24.03281
     66509634462127360	Pleiades	057.60485	+23.92811	16.745	 6.740	 0.027	057.60485	+23.92811
     66521179334108928	Pleiades	057.12405	+23.96813	17.080	 7.238	 0.018	057.12405	+23.96813
     66499154741977216	Pleiades	057.36985	+23.71199	11.160	 7.535	 0.020	057.36985	+23.71199
     66517468482370176	Pleiades	057.07512	+23.89128	13.992	 7.313	 0.018	057.07512	+23.89128
     66517468482370304	Pleiades	057.07140	+23.89016	10.240	 7.339	 0.063	057.07140	+23.89016
     66503449709270400	Pleiades	057.27555	+23.78104	10.421	 7.265	 0.052	057.27555	+23.78104
     66533170882790784	Pleiades	057.29764	+24.24001	16.886	 7.286	 0.046	057.29764	+24.24001
     66745617143891968	Pleiades	057.34071	+24.38076	 6.589	 7.119	 0.052	057.34071	+24.38076
     66531178017967872	Pleiades	057.19179	+24.16999	16.609	 7.255	 0.065	057.19179	+24.16999
     66523893753437824	Pleiades	057.10911	+24.04819	 9.894	 7.424	 0.015	057.10911	+24.04819
     66737576965143296	Pleiades	056.90697	+24.40626	16.958	 7.562	 0.088	056.90697	+24.40626
     66699712533433600	Pleiades	058.14724	+25.01780	17.066	 7.631	 0.023	058.14724	+25.01780
     66717987616472704	Pleiades	056.98605	+24.25868	17.532	 7.335	 0.057	056.98605	+24.25868
     66509771901085696	Pleiades	057.55195	+23.92648	16.280	 7.255	 0.060	057.55195	+23.92648
     66558249192653952	Pleiades	057.48591	+24.34880	 7.532	 7.247	 0.026	057.48591	+24.34880
     66522107047046656	Pleiades	057.03845	+23.97779	16.543	 7.437	 0.074	057.03845	+23.97779
     66522381924952704	Pleiades	057.02772	+24.00173	16.533	 7.252	 0.013	057.02772	+24.00173
     66694455493470464	Pleiades	058.24652	+24.90135	13.761	 7.258	 0.045	058.24652	+24.90135
     66640712564777856	Pleiades	057.97254	+24.38677	12.343	 7.211	 0.062	057.97254	+24.38677
     66745754582838272	Pleiades	057.36501	+24.40364	16.699	 7.276	 0.054	057.36501	+24.40364
     66697547870378368	Pleiades	058.04731	+24.93002	16.614	 7.712	 0.096	058.04731	+24.93002
     66793583338514816	Pleiades	056.70512	+24.59983	14.344	 7.267	 0.022	056.70512	+24.59983
     66801623517295104	Pleiades	056.53633	+24.67573	16.714	 7.475	 0.065	056.53633	+24.67573
     66808839062339712	Pleiades	056.68666	+24.74940	17.493	 7.256	 0.037	056.68666	+24.74940
     66811450402457216	Pleiades	056.58540	+24.78529	13.357	 7.357	 0.038	056.58540	+24.78529
     66808220587051264	Pleiades	056.61937	+24.75880	13.716	 7.309	 0.040	056.61937	+24.75880
     66880307319457408	Pleiades	057.68484	+25.11795	17.505	 7.180	 0.057	057.68484	+25.11795
     66765855029900288	Pleiades	057.18630	+24.62304	18.554	 7.312	 0.076	057.18630	+24.62304
     66846291177113088	Pleiades	056.83687	+25.08657	14.689	 7.296	 0.046	056.83687	+25.08657
     66783099321711360	Pleiades	056.72872	+24.46646	18.520	 7.421	 0.062	056.72872	+24.46646
     66765751950550144	Pleiades	057.16855	+24.60930	16.281	 7.436	 0.087	057.16855	+24.60930
     66759773356036992	Pleiades	057.42997	+24.66277	18.595	 6.864	 0.042	057.42997	+24.66277
     66942910762588928	Pleiades	057.06457	+25.24332	17.076	 6.817	 0.047	057.06457	+25.24332
     66818322350220416	Pleiades	057.09512	+24.81470	15.789	 7.508	 0.056	057.09512	+24.81470
     66800592725150848	Pleiades	056.54908	+24.62213	11.405	 7.461	 0.072	056.54908	+24.62213
     66795640626019200	Pleiades	056.77386	+24.66753	19.353	 7.326	 0.171	056.77386	+24.66753
     66939852745876736	Pleiades	057.07039	+25.21493	 9.103	 7.285	 0.065	057.07039	+25.21493
     66831069813319936	Pleiades	057.17568	+25.00770	15.498	 7.307	 0.063	057.17568	+25.00770
     66867800374681344	Pleiades	057.84963	+25.09781	15.406	 7.248	 0.026	057.84963	+25.09781
     66930403817997696	Pleiades	057.50781	+25.21123	16.330	 7.385	 0.068	057.50781	+25.21123
     66816295125702144	Pleiades	056.89041	+24.68400	12.555	 7.409	 0.011	056.89041	+24.68400
     66876596467931776	Pleiades	057.49314	+25.10568	17.595	 7.596	 0.088	057.49314	+25.10568
     66791659193405952	Pleiades	056.94138	+24.63353	16.722	 7.341	 0.088	056.94138	+24.63353
     66997817623367296	Pleiades	059.09798	+24.83222	13.462	 7.102	 0.022	059.09798	+24.83222
     66788669895935616	Pleiades	056.59603	+24.60486	16.674	 7.207	 0.061	056.59603	+24.60486
     66894772769437952	Pleiades	058.17593	+25.17825	17.912	 7.412	 0.091	058.17593	+25.17825
     66821655244731264	Pleiades	056.84583	+24.84876	15.640	 7.789	 0.040	056.84583	+24.84876
     66820590092840960	Pleiades	056.90863	+24.81956	15.422	 7.140	 0.025	056.90863	+24.81956
     66788291938818304	Pleiades	056.59455	+24.56996	10.297	 7.201	 0.013	056.59455	+24.56996
     66823132713476480	Pleiades	056.89953	+24.87397	16.914	 7.313	 0.044	056.89953	+24.87397
     66974453002505088	Pleiades	057.53515	+25.54867	16.285	 7.688	 0.024	057.53515	+25.54867
     66799768088857856	Pleiades	056.52886	+24.56261	12.703	 7.436	 0.044	056.52886	+24.56261
     66783722091045248	Pleiades	056.63354	+24.47605	18.974	 7.360	 0.029	056.63354	+24.47605
     66942189204257408	Pleiades	057.21026	+25.29837	18.952	 7.282	 0.010	057.21026	+25.29837
     66757746131459200	Pleiades	057.53599	+24.67146	17.513	 7.416	 0.045	057.53599	+24.67146
     66834054814431232	Pleiades	056.74790	+24.87934	16.562	 7.542	 0.118	056.74790	+24.87934
     66847631206903040	Pleiades	056.85755	+25.14232	15.456	 7.497	 0.016	056.85755	+25.14232
     66798526845337344	Pleiades	056.47976	+24.55461	13.817	 7.413	 0.012	056.47976	+24.55461
     66791624833561856	Pleiades	056.93522	+24.61534	17.228	 7.139	 0.052	056.93522	+24.61534
     66803616382135808	Pleiades	056.35297	+24.64609	18.110	 7.357	 0.072	056.35297	+24.64609
     66774513683782912	Pleiades	057.33590	+24.77647	12.466	 7.227	 0.015	057.33590	+24.77647
     66832100605159424	Pleiades	057.07381	+25.04765	10.740	 7.494	 0.019	057.07381	+25.04765
     66782927523022080	Pleiades	056.75128	+24.47342	16.946	 7.190	 0.100	056.75128	+24.47342
     66761903659793152	Pleiades	057.48251	+24.74191	15.199	 7.362	 0.014	057.48251	+24.74191
     66788253282520192	Pleiades	056.58906	+24.56439	17.224	 7.097	 0.027	056.58906	+24.56439
     66941635153934848	Pleiades	057.15147	+25.26130	18.356	 7.366	 0.037	057.15147	+25.26130
     66926211929978880	Pleiades	057.18360	+25.10609	16.626	 7.386	 0.072	057.18360	+25.10609
     67011767677005568	Pleiades	058.99524	+24.96096	16.204	 7.461	 0.066	058.99524	+24.96096
     66779564565300224	Pleiades	057.34144	+24.91188	16.728	 7.358	 0.065	057.34144	+24.91188
     66887660303617408	Pleiades	058.01104	+25.10401	16.892	 7.204	 0.075	058.01104	+25.10401
     66957994687842176	Pleiades	057.64893	+25.42631	11.733	 7.230	 0.050	057.64893	+25.42631
     66878245735176704	Pleiades	057.62493	+25.05173	15.424	 7.023	 0.027	057.62493	+25.05173
     66763965244167808	Pleiades	057.08980	+24.57859	17.007	 7.313	 0.045	057.08980	+24.57859
     66885942316710784	Pleiades	058.01500	+25.02032	16.980	 7.447	 0.012	058.01500	+25.02032
     66886011036187392	Pleiades	058.00692	+25.02463	16.530	 7.514	 0.085	058.00692	+25.02463
     66960743466922624	Pleiades	057.56154	+25.42483	16.965	 7.235	 0.059	057.56154	+25.42483
     66911231083913600	Pleiades	057.80780	+25.38631	15.818	 7.505	 0.018	057.80780	+25.38631
     66824472743376768	Pleiades	057.16385	+24.83871	17.622	 7.112	 0.069	057.16385	+24.83871
     66779358406877568	Pleiades	057.25420	+24.90261	15.724	 7.568	 0.040	057.25420	+24.90261
     66786539592171392	Pleiades	056.60274	+24.47941	16.499	 7.308	 0.029	056.60274	+24.47941
     66786505232432512	Pleiades	056.51218	+24.52770	 6.409	 7.318	 0.026	056.51218	+24.52770
     66786951909028736	Pleiades	056.60060	+24.50342	18.139	 7.321	 0.077	056.60060	+24.50342
     66787119410915072	Pleiades	056.66214	+24.52011	12.880	 7.394	 0.014	056.66214	+24.52011
     66899239535574400	Pleiades	058.13080	+25.25194	15.626	 7.380	 0.033	058.13080	+25.25194
     66814302260735104	Pleiades	056.53251	+24.86670	11.951	 7.506	 0.122	056.53251	+24.86670
     66798496781121792	Pleiades	056.47708	+24.55431	 5.739	 7.520	 0.027	056.47708	+24.55431
     66850517426494208	Pleiades	057.67018	+24.66725	17.474	 7.201	 0.026	057.67018	+24.66725
     66765855029760768	Pleiades	057.18906	+24.62380	17.325	 7.418	 0.093	057.18906	+24.62380
     66852647730267264	Pleiades	057.77331	+24.73658	13.322	 7.234	 0.026	057.77331	+24.73658
     66800180408292992	Pleiades	056.52358	+24.61217	15.090	 7.341	 0.073	056.52358	+24.61217
     66863058730966528	Pleiades	057.91861	+24.98297	10.697	 7.415	 0.065	057.91861	+24.98297
     66808869124393600	Pleiades	056.65748	+24.74748	11.589	 7.610	 0.027	056.65748	+24.74748
     66785504503382528	Pleiades	056.46297	+24.43624	18.177	 7.454	 0.107	056.46297	+24.43624
     66771146429454592	Pleiades	057.29899	+24.63639	10.303	 7.191	 0.051	057.29899	+24.63639
     66801623514684416	Pleiades	056.54130	+24.67340	14.288	 7.440	 0.041	056.54130	+24.67340
     66831172892327680	Pleiades	057.16925	+25.02203	18.111	 7.183	 0.064	057.16925	+25.02203
     66798977817468288	Pleiades	056.34039	+24.54351	16.240	 7.122	 0.026	056.34039	+24.54351
     66802207632871808	Pleiades	056.31946	+24.57549	15.106	 7.749	 0.014	056.31946	+24.57549
     66940299422471296	Pleiades	057.10859	+25.24450	14.509	 7.573	 0.081	057.10859	+25.24450
     66771764904729984	Pleiades	057.33862	+24.69453	17.719	 7.174	 0.020	057.33862	+24.69453
     66980362877378432	Pleiades	057.47057	+25.64725	 9.428	 7.233	 0.034	057.47057	+25.64725
     66981599827956864	Pleiades	057.44607	+25.71008	16.257	 7.191	 0.094	057.44607	+25.71008
     66874599304044160	Pleiades	057.48676	+24.98516	18.872	 7.412	 0.065	057.48676	+24.98516
     66960262430594816	Pleiades	057.57373	+25.37937	 9.518	 7.298	 0.028	057.57373	+25.37937
     66781316909399424	Pleiades	056.53138	+24.37418	14.009	 7.469	 0.044	056.53138	+24.37418
     66767843597097856	Pleiades	056.99745	+24.59349	17.816	 7.334	 0.008	056.99745	+24.59349
     66783584654831872	Pleiades	056.61261	+24.45375	15.925	 7.160	 0.051	056.61261	+24.45375
     66915560410893440	Pleiades	058.03320	+25.46504	17.467	 7.024	 0.083	058.03320	+25.46504
     66792999222948992	Pleiades	056.86851	+24.67570	16.770	 7.437	 0.076	056.86851	+24.67570
     66903293984399872	Pleiades	057.84233	+25.16594	13.621	 7.198	 0.022	057.84233	+25.16594
     66809491897360896	Pleiades	056.72892	+24.79614	10.409	 7.363	 0.024	056.72892	+24.79614
     66791483097102464	Pleiades	056.90992	+24.59978	17.623	 7.073	 0.022	056.90992	+24.59978
     66799763794633856	Pleiades	056.52719	+24.56723	12.423	 7.376	 0.036	056.52719	+24.56723
     67044198973423744	Pleiades	059.21803	+25.16794	18.467	 7.573	 0.056	059.21803	+25.16794
     66898002584817280	Pleiades	058.22613	+25.29522	16.345	 7.324	 0.079	058.22613	+25.29522
     66782897460055424	Pleiades	056.74398	+24.46093	16.040	 7.349	 0.041	056.74398	+24.46093
     66950435545271680	Pleiades	057.33466	+25.42831	16.236	 6.934	 0.035	057.33466	+25.42831
