#
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2018-12-05T08:37:38 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)
#INFO	-ref=VIZ5c0785e20a08
#INFO	-out.max=9999
#INFO	queryParameters=30
#-oc.form=dec
#-out.max=9999
#-out.add=_RAJ,_DEJ
#-nav=cat:J/ApJ/839/92&tab:{J/ApJ/839/92/table1}&key:source=J/ApJ/839/92/table1&HTTPPRM:&
#-c.eq=J2000
#-c.r=  2
#-c.u=arcmin
#-c.geom=r
#-source=J/ApJ/839/92/table1
#-order=I
#-out=EPIC
#-out=RAJ2000
#-out=DEJ2000
#-out=Ksmag
#-out=V-Ks
#-out=PPer
#-out=SPer
#-out=LC
#-out=S/M
#-out=DD
#-out=DDmov
#-out=Shch
#-out=Beat
#-out=CPeak
#-out=Close
#-out=Res
#-out=RV
#-out=C
#-out=Simbad
#Simbad=Simbad
#

#RESOURCE=yCat_18390092
#Name: J/ApJ/839/92
#Title: Praesepe members with K2 light curve data (Rebull+, 2017)
#Table	J_ApJ_839_92_table1:
#Name: J/ApJ/839/92/table1
#Title: Periods and supporting data for Praesepe members with K2 light curves
#Column	_RAJ2000	(F11.7)	Right ascension (FK5, Equinox=J2000.0) (computed by VizieR, not part of the original data. The format may include more digits than the original data because of internal accuracy requirements in VizieR and across other CDS services)	[ucd=pos.eq.ra]
#Column	_DEJ2000	(F11.7)	Declination (FK5, Equinox=J2000.0) (computed by VizieR, not part of the original data. The format may include more digits than the original data because of internal accuracy requirements in VizieR and across other CDS services)	[ucd=pos.eq.dec]
#Column	EPIC	(I9)	Ecliptic Plane Input Catalog identifier	[ucd=meta.id;meta.main]
#Column	RAJ2000	(A11)	Hour of Right Ascension (J2000)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(A11)	Degree of Declination (J2000)	[ucd=pos.eq.dec;meta.main]
#Column	Ksmag	(F5.2)	[6/15.4]? Apparent Ks band Vega magnitude (1)	[ucd=phot.mag;em.IR.K]
#Column	V-Ks	(F5.2)	[0.3/7.8]? The (V-Ks) color index (2)	[ucd=phot.color;em.opt.V;em.IR.K]
#Column	PPer	(F7.4)	[0.04/34.3]? Primary period taken to be the rotation period	[ucd=time.period]
#Column	SPer	(F7.4)	[0.04/24.6]? Secondary period	[ucd=time.period]
#Column	LC	(F6.3)	[0/0.3]? LC used as best (4)	[ucd=time.period]
#Column	S/M	(a9)	Single or multi-period star indicator (5)	[ucd=meta.note]
#Column	DD	(A3)	Double-dip LC indicator (163 "yes")	[ucd=meta.code]
#Column	DDmov	(A3)	Moving double-dip LC indicator (121 "yes")	[ucd=meta.code]
#Column	Shch	(A3)	Shape changer indicator (297 "yes")	[ucd=meta.code]
#Column	Beat	(A3)	Full LC has beating visible indicator (77 "yes") (6)	[ucd=meta.code]
#Column	CPeak	(A3)	Complex, structured peak and/or wide peak indicator (68 "yes") (6)	[ucd=meta.code]
#Column	Close	(A3)	Resolved close periods indicator (68 "yes") (6)	[ucd=meta.code]
#Column	Res	(A3)	Resolved distant periods indicator (71 "yes") (6)	[ucd=meta.code]
#Column	RV	(I3)	Display the new Keck radial velocity measured for this star (table 12) [NULL integer written as an empty string]	[ucd=meta.ref.url]
#Column	C	(I3)	Link to other data from this paper (tables 4-6, 9-11) for this star [NULL integer written as an empty string]	[ucd=meta.ref.url]
#Column	Simbad	(a6)	Simbad column added by the CDS	[ucd=meta.ref.url]
deg	deg	 	"h:m:s"	"d:m:s"	mag	mag	d	d	d
_RAJ2000	_DEJ2000	EPIC	RAJ2000	DEJ2000	Ksmag	V-Ks	PPer	SPer	LC	S/M	DD	DDmov	Shch	Beat	CPeak	Close	Res	RV	C	Simbad
130.0825833	+18.9273056	211913532	08 40 19.82	+18 55 38.3	11.54	 4.57	16.3091	 2.8016	 0.015	multi    	no 	no 	no 	no 	no 	no 	yes	  0	  0	Simbad
130.0838750	+19.3490000	211941583	08 40 20.13	+19 20 56.4	 6.05	 0.74	 0.1413	 0.4815	 0.004	multi    	no 	no 	no 	no 	no 	yes	no 	  0	  0	Simbad
130.0888750	+19.1817500	211930461	08 40 21.33	+19 10 54.3	10.76	 3.11	14.8981	       	 0.020	single   	no 	no 	yes	no 	no 	no 	no 	  0	  0	Simbad
130.0929583	+20.1067500	211990908	08 40 22.31	+20 06 24.3	 8.85	 1.23	 2.5578	 2.6889	 0.005	multi    	yes	no 	no 	yes	yes	yes	no 	  0	  0	Simbad
130.0933750	+20.6408611	212023280	08 40 22.41	+20 38 27.1	11.22	 3.39	14.9813	       	 0.019	single   	yes	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.0946667	+19.4647500	211949471	08 40 22.72	+19 27 53.1	 9.34	 1.34	 6.8695	       	 0.005	multi    	no 	no 	yes	no 	yes	no 	no 	  0	  0	Simbad
130.0977500	+19.8349722	211973658	08 40 23.46	+19 50 05.9	 7.59	 0.43	       	       	      	         	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.1063750	+19.4757500	211950227	08 40 25.53	+19 28 32.7	 8.76	 1.12	 0.8984	       	 0.001	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.1093750	+19.2194167	211932923	08 40 26.25	+19 13 09.9	10.46	 2.44	10.6856	       	 0.019	single   	yes	yes	yes	no 	no 	no 	no 	  0	  0	Simbad
130.1107083	+20.2536667	211999969	08 40 26.57	+20 15 13.2	12.19	 4.43	22.9904	       	 0.017	single   	no 	no 	yes	no 	no 	no 	no 	  0	  0	Simbad
130.1142917	+19.2780278	211936906	08 40 27.43	+19 16 40.9	 9.65	 1.52	 8.7884	 3.9003	 0.010	multi    	yes	yes	yes	yes	yes	yes	yes	  0	  0	Simbad
130.1176250	+18.9358056	211914098	08 40 28.23	+18 56 08.9	11.71	 4.03	17.3542	       	 0.006	single   	no 	no 	yes	no 	no 	no 	no 	  0	  0	Simbad
130.1192917	+20.3124444	212003469	08 40 28.63	+20 18 44.8	 9.46	 2.13	 8.1555	       	 0.010	single   	yes	yes	yes	no 	no 	no 	no 	  0	  1	Simbad
130.1217083	+18.9526111	211915202	08 40 29.21	+18 57 09.4	10.86	 4.19	 5.5034	 2.0045	 0.006	multi    	no 	no 	no 	yes	no 	no 	yes	  0	  1	Simbad
130.1274167	+19.9330000	211980039	08 40 30.58	+19 55 58.8	12.39	 4.83	16.5750	       	 0.028	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.1320000	+19.8502778	211974702	08 40 31.68	+19 51 01.0	 9.91	 1.72	 8.4511	       	 0.004	multi    	yes	yes	yes	no 	yes	no 	no 	  0	  0	Simbad
130.1326667	+20.2016667	211996831	08 40 31.84	+20 12 06.0	 9.83	 1.69	 8.7366	10.1151	 0.011	multi    	yes	yes	yes	no 	yes	yes	no 	  0	  0	Simbad
130.1373333	+19.1943056	211931309	08 40 32.96	+19 11 39.5	 7.96	 0.69	 0.0608	 0.0637	 0.004	multi    	no 	no 	no 	no 	no 	yes	no 	  0	  0	Simbad
130.1394167	+19.6335833	211960587	08 40 33.46	+19 38 00.9	10.17	 2.00	 9.7007	       	 0.032	single   	yes	yes	yes	no 	no 	no 	no 	  0	  0	Simbad
130.1399583	+18.6744722	211896418	08 40 33.59	+18 40 28.1	 9.83	 1.77	 9.6739	       	 0.014	single   	yes	yes	yes	no 	no 	no 	no 	  0	  0	Simbad
130.1456250	+20.6010278	212020850	08 40 34.95	+20 36 03.7	13.96	 5.54	 0.7920	       	 0.019	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.1470000	+19.2050833	211931973	08 40 35.28	+19 12 18.3	12.85	 4.79	       	       	      	         	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.1509583	+21.5616944	212075775	08 40 36.23	+21 33 42.1	 9.97	 1.67	 9.0139	       	 0.006	single   	yes	no 	yes	no 	no 	no 	no 	  0	  0	Simbad
130.1510833	+17.9500833	211845034	08 40 36.26	+17 57 00.3	12.58	 5.08	 1.3311	       	 0.035	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.1578333	+18.7001111	211898181	08 40 37.88	+18 42 00.4	 9.70	 2.29	 2.5241	       	 0.000	single   	no 	no 	no 	no 	no 	no 	no 	  0	  2	Simbad
130.1578333	+20.3382778	212005017	08 40 37.88	+20 20 17.8	11.37	 3.49	15.6061	       	 0.010	single   	yes	yes	yes	no 	no 	no 	no 	  0	  0	Simbad
130.1634583	+19.2282778	211933524	08 40 39.23	+19 13 41.8	 7.23	 0.57	       	       	      	         	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.1640417	+19.9399444	211980450	08 40 39.37	+19 56 23.8	12.69	 5.37	 1.0251	       	 0.040	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.1646667	+18.8182778	211906187	08 40 39.52	+18 49 05.8	11.00	 3.10	13.1930	       	 0.008	single   	yes	yes	yes	no 	no 	no 	no 	  0	  0	Simbad
130.1735833	+19.5001944	211951824	08 40 41.66	+19 30 00.7	13.54	 5.87	       	       	      	         	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.1745833	+19.2237222	211933215	08 40 41.90	+19 13 25.4	 9.06	 1.54	 6.1123	       	 0.010	single   	yes	yes	yes	no 	no 	no 	no 	  0	  1	Simbad
130.1769583	+19.5660000	211956059	08 40 42.47	+19 33 57.6	 9.71	 1.65	 8.2856	       	 0.016	single   	yes	yes	yes	no 	no 	no 	no 	  0	  0	Simbad
130.1783750	+18.7376667	211900755	08 40 42.81	+18 44 15.6	12.38	 4.49	18.4498	       	 0.011	single   	no 	no 	yes	no 	no 	no 	no 	  0	  0	Simbad
130.1843750	+20.4718333	212013132	08 40 44.25	+20 28 18.6	10.40	 3.53	 2.1293	 4.3668	 0.023	multi    	no 	no 	no 	yes	yes	yes	yes	  0	  1	Simbad
130.1954583	+20.4747500	212013297	08 40 46.91	+20 28 29.1	11.68	 4.44	18.7527	 1.0196	 0.017	multi    	no 	no 	no 	no 	no 	no 	yes	  0	  0	Simbad
130.1983750	+18.9033056	211911846	08 40 47.61	+18 54 11.9	 9.69	 1.76	 8.6051	       	 0.007	single   	yes	yes	yes	no 	no 	no 	no 	  0	  0	Simbad
130.1991250	+20.4799444	212013619	08 40 47.79	+20 28 47.8	12.25	 4.91	 7.3830	       	 0.021	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.2013333	+19.9218889	211979334	08 40 48.32	+19 55 18.8	 9.51	 1.52	 7.9323	       	 0.025	single   	yes	yes	yes	no 	no 	no 	no 	  0	  0	Simbad
130.2160417	+19.9417500	211980574	08 40 51.85	+19 56 30.3	12.40	 4.70	25.9637	       	 0.027	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.2179167	+19.1744444	211929980	08 40 52.30	+19 10 28.0	12.10	 5.33	 1.1832	       	 0.043	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.2188333	+19.4831944	211950703	08 40 52.52	+19 28 59.5	 9.05	 1.28	 3.8218	 1.9610	 0.005	multi    	no 	no 	no 	yes	yes	yes	yes	  0	  0	Simbad
130.2219167	+18.7483056	211901458	08 40 53.26	+18 44 53.9	13.67	 5.57	 1.3982	       	 0.054	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.2242500	+19.3788889	211943613	08 40 53.82	+19 22 44.0	11.63	 4.08	16.3780	       	 0.009	single   	no 	no 	yes	no 	no 	no 	no 	  0	  0	Simbad
130.2248750	+20.0900833	211989807	08 40 53.97	+20 05 24.3	12.88	 4.83	20.4638	       	 0.007	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.2251250	+21.7566944	212086248	08 40 54.03	+21 45 24.1	14.24	 5.84	 1.8940	       	 0.043	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.2267917	+16.0168889	211707676	08 40 54.43	+16 01 00.8	14.31	 6.85	 0.3088	 0.3926	 0.034	multi    	no 	no 	no 	no 	no 	yes	no 	  0	  0	Simbad
130.2286250	+19.9351667	211980170	08 40 54.87	+19 56 06.6	10.13	 1.97	 9.1156	       	 0.035	single   	no 	no 	yes	no 	no 	no 	no 	  0	  0	Simbad
130.2304583	+18.5830556	211890216	08 40 55.31	+18 34 59.0	11.13	 3.17	12.5019	       	 0.036	single   	yes	yes	yes	no 	no 	no 	no 	  0	  0	Simbad
130.2321250	+18.8261667	211906702	08 40 55.71	+18 49 34.2	13.45	 5.16	 2.0945	       	 0.012	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.2362083	+19.7347778	211967293	08 40 56.69	+19 44 05.2	10.21	 1.95	 9.1577	       	 0.014	single   	no 	no 	yes	no 	no 	no 	no 	  0	  0	Simbad
130.2367500	+19.7699444	211969550	08 40 56.82	+19 46 11.8	13.99	     	       	       	      	         	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.2372083	+19.9348333	211980142	08 40 56.93	+19 56 05.4	 8.05	 0.66	       	       	      	         	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.2396250	+20.4781667	212013502	08 40 57.51	+20 28 41.4	14.31	 5.64	 0.2319	       	 0.048	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.2410000	+23.1213611	212154066	08 40 57.84	+23 07 16.9	14.17	 5.83	 0.6684	       	 0.053	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.2419583	+20.2139722	211997576	08 40 58.07	+20 12 50.3	14.01	 5.81	 0.9403	       	 0.031	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.2435000	+18.8461944	211908029	08 40 58.44	+18 50 46.3	13.13	 5.16	 2.8988	       	 0.030	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.2443750	+18.6750278	211896450	08 40 58.65	+18 40 30.1	10.49	 3.18	12.3757	       	 0.013	single   	yes	yes	yes	no 	no 	no 	no 	  0	  0	Simbad
130.2447083	+22.4805000	212123277	08 40 58.73	+22 28 49.8	14.89	 6.00	 0.3888	       	 0.059	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.2454167	+19.2379722	211934172	08 40 58.90	+19 14 16.7	13.98	 6.38	 0.2493	       	 0.045	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.2531667	+16.6133333	211750366	08 41 00.76	+16 36 48.0	 9.33	 1.97	       	       	      	timescale	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.2573333	+17.8143056	211835162	08 41 01.76	+17 48 51.5	13.51	 5.49	 1.3075	       	 0.026	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.2609167	+20.4576944	212012299	08 41 02.62	+20 27 27.7	10.29	 2.06	 9.6222	       	 0.012	single   	yes	yes	yes	no 	no 	no 	no 	  0	  0	Simbad
130.2630833	+18.9319444	211913859	08 41 03.14	+18 55 55.0	13.10	 5.05	12.3775	       	 0.024	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.2630833	+19.3025556	211938530	08 41 03.14	+19 18 09.2	14.21	 5.69	       	       	      	         	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.2639167	+18.6210556	211892816	08 41 03.34	+18 37 15.8	14.36	 7.78	 0.4173	 0.2236	 0.031	multi    	no 	no 	no 	no 	no 	no 	yes	  0	  0	Simbad
130.2721250	+20.4734722	212013222	08 41 05.31	+20 28 24.5	11.41	 3.56	15.5886	       	 0.013	single   	yes	yes	yes	no 	no 	no 	no 	  0	  0	Simbad
130.2740833	+17.5411667	211815922	08 41 05.78	+17 32 28.2	12.16	 4.71	 0.8684	       	 0.047	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.2768333	+19.1029167	211925319	08 41 06.44	+19 06 10.5	14.17	 5.80	 0.2920	       	 0.024	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.2787500	+19.4436111	211948030	08 41 06.90	+19 26 37.0	12.85	 5.03	25.2429	       	 0.032	single   	yes	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.2801667	+19.4468889	211948267	08 41 07.24	+19 26 48.8	10.29	 2.10	 9.7514	       	 0.013	single   	yes	yes	yes	no 	no 	no 	no 	  0	  0	Simbad
130.2806667	+19.0712222	211923188	08 41 07.36	+19 04 16.4	 8.64	 1.54	 7.8855	       	 0.005	multi    	no 	no 	yes	yes	yes	no 	no 	  0	  0	Simbad
130.2810417	+21.9156944	212094548	08 41 07.45	+21 54 56.5	14.25	 5.72	 6.8039	       	 0.033	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.2885833	+17.5713889	211817992	08 41 09.26	+17 34 17.0	13.86	 5.65	 2.1808	       	 0.032	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.2895833	+19.1556667	211928727	08 41 09.50	+19 09 20.4	13.74	 7.35	 0.1594	       	 0.034	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.2900000	+19.8551667	211975006	08 41 09.60	+19 51 18.6	 8.94	 1.76	 3.0675	       	 0.035	multi    	no 	no 	yes	yes	no 	no 	no 	  0	  2	Simbad
130.2907917	+19.9353333	211980180	08 41 09.79	+19 56 07.2	10.76	 2.88	13.4609	       	 0.015	single   	yes	yes	yes	no 	no 	no 	no 	  0	  0	Simbad
130.2917500	+19.5088889	211952381	08 41 10.02	+19 30 32.0	 8.91	 1.21	 3.0579	       	 0.006	multi    	no 	no 	no 	yes	yes	no 	no 	  0	  0	Simbad
130.2923333	+19.2036944	211931872	08 41 10.16	+19 12 13.3	13.90	 6.01	 5.1363	       	 0.018	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.2926250	+22.1292222	212105502	08 41 10.23	+22 07 45.2	14.21	 5.53	 0.3550	       	 0.044	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.2929167	+19.8186111	211972627	08 41 10.30	+19 49 07.0	 9.75	 1.75	 9.0541	       	 0.017	single   	yes	yes	yes	no 	no 	no 	no 	  0	  1	Simbad
130.2938333	+19.9351667	211980169	08 41 10.52	+19 56 06.6	11.97	 4.88	 9.9669	       	 0.010	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.2944583	+19.8295833	211973314	08 41 10.67	+19 49 46.5	 8.19	 0.85	 0.7522	 0.6970	 0.030	multi    	no 	no 	no 	yes	no 	yes	no 	  0	  0	Simbad
130.2947917	+19.0316389	211920429	08 41 10.75	+19 01 53.9	12.84	 5.63	 1.2931	 2.2844	 0.024	multi    	no 	no 	no 	no 	no 	no 	yes	  0	  0	Simbad
130.2960417	+20.8327222	212034762	08 41 11.05	+20 49 57.8	10.12	 1.80	17.0159	       	 0.009	single   	no 	no 	yes	no 	yes	no 	no 	  1	  1	Simbad
130.2960833	+20.3773611	212007419	08 41 11.06	+20 22 38.5	11.82	 3.99	19.0205	       	 0.017	single   	yes	yes	yes	no 	no 	no 	no 	  0	  0	Simbad
130.2970833	+19.5296111	211953774	08 41 11.30	+19 31 46.6	11.94	 4.57	28.0301	       	 0.016	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.2984167	+22.2643611	212112321	08 41 11.62	+22 15 51.7	12.10	 4.52	       	       	      	timescale	no 	no 	no 	no 	no 	no 	no 	  0	  1	Simbad
130.3073333	+19.9219722	211979345	08 41 13.76	+19 55 19.1	 7.77	 0.56	 0.0644	 0.0437	 0.002	multi    	no 	no 	no 	no 	no 	yes	no 	  0	  0	Simbad
130.3080417	+18.9691389	211916232	08 41 13.93	+18 58 08.9	11.76	 4.62	29.0024	       	 0.015	single   	no 	no 	yes	no 	no 	no 	no 	  0	  0	Simbad
130.3085417	+20.7415833	212029226	08 41 14.05	+20 44 29.7	12.15	 5.31	 1.5228	 1.7599	 0.035	multi    	no 	no 	no 	yes	no 	yes	no 	  0	  0	Simbad
130.3120833	+17.4601667	211810140	08 41 14.90	+17 27 36.6	13.95	 5.47	 1.4169	       	 0.019	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.3142083	+20.0377500	211986537	08 41 15.41	+20 02 15.9	11.02	 3.29	13.5544	       	 0.013	single   	no 	no 	yes	no 	no 	no 	no 	  0	  0	Simbad
130.3142500	+19.0862222	211924229	08 41 15.42	+19 05 10.4	12.25	 4.61	21.3709	       	 0.008	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.3178333	+20.8151944	212033679	08 41 16.28	+20 48 54.7	14.48	     	       	       	      	         	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.3228750	+20.5425000	212017328	08 41 17.49	+20 32 33.0	13.11	 5.34	14.9493	       	 0.042	single   	no 	no 	yes	no 	no 	no 	no 	  0	  0	Simbad
130.3241250	+17.0557222	211781646	08 41 17.79	+17 03 20.6	13.25	 5.51	 1.3354	       	 0.028	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.3266667	+19.2609444	211935741	08 41 18.40	+19 15 39.4	 7.29	 0.63	 0.0701	 0.0778	 0.005	multi    	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.3295833	+19.0885000	211924377	08 41 19.10	+19 05 18.6	12.87	 5.94	 5.3704	       	 0.009	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.3300833	+20.7775556	212031366	08 41 19.22	+20 46 39.2	10.70	 2.72	12.4003	       	 0.019	single   	no 	no 	yes	no 	no 	no 	no 	  0	  0	Simbad
130.3309583	+20.1050556	211990785	08 41 19.43	+20 06 18.2	11.14	 2.58	22.2923	       	 0.004	single   	no 	no 	yes	no 	no 	no 	no 	  0	  1	Simbad
130.3320417	+19.0984444	211925013	08 41 19.69	+19 05 54.4	14.00	 5.67	 0.8587	       	 0.028	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.3330000	+19.6346389	211960649	08 41 19.92	+19 38 04.7	10.76	 2.77	11.8729	       	 0.023	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.3347500	+18.9619167	211915785	08 41 20.34	+18 57 42.9	13.16	 5.29	 3.1293	       	 0.033	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.3351667	+19.6229167	211959857	08 41 20.44	+19 37 22.5	11.79	 4.05	18.2372	       	 0.013	single   	no 	no 	yes	no 	no 	no 	no 	  0	  0	Simbad
130.3369167	+20.3466111	212005504	08 41 20.86	+20 20 47.8	12.27	 4.61	22.3508	       	 0.011	single   	yes	no 	yes	no 	no 	no 	no 	  0	  0	Simbad
130.3440833	+18.9338611	211913977	08 41 22.58	+18 56 01.9	10.54	 2.42	10.6618	       	 0.028	single   	yes	yes	yes	no 	no 	no 	no 	  0	  0	Simbad
130.3495417	+20.2491667	211999682	08 41 23.89	+20 14 57.0	10.78	 3.89	15.2074	       	 0.014	single   	no 	no 	yes	no 	no 	no 	no 	  0	  0	Simbad
130.3519167	+20.1304167	211992451	08 41 24.46	+20 07 49.5	11.64	 4.82	 1.4001	 0.7487	 0.047	multi    	no 	no 	no 	yes	no 	no 	yes	  0	  0	Simbad
130.3576667	+19.9435556	211980688	08 41 25.84	+19 56 36.8	 9.33	 1.39	 6.7847	       	 0.015	multi    	no 	no 	yes	yes	yes	no 	no 	  0	  0	Simbad
130.3583750	+21.5736667	212076402	08 41 26.01	+21 34 25.2	14.03	 5.55	 0.6577	       	 0.080	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.3584167	+19.9875278	211983476	08 41 26.02	+19 59 15.1	13.08	 4.96	 4.3029	       	 0.045	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.3589167	+17.8035278	211834355	08 41 26.14	+17 48 12.7	12.77	 5.01	21.2769	       	 0.047	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.3616667	+19.8768333	211976466	08 41 26.80	+19 52 36.6	13.77	 5.57	 1.6351	       	 0.041	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.3623750	+19.5424444	211954550	08 41 26.97	+19 32 32.8	 8.72	 1.13	 3.5848	 1.9763	 0.002	multi    	no 	no 	no 	yes	yes	yes	no 	  0	  0	Simbad
130.3649583	+19.2775833	211936869	08 41 27.59	+19 16 39.3	11.72	 4.28	19.7161	       	 0.010	single   	no 	no 	yes	no 	no 	no 	no 	  0	  0	Simbad
130.3695000	+19.7466667	211968088	08 41 28.68	+19 44 48.0	 9.47	 1.46	 7.5631	       	 0.012	multi    	yes	yes	yes	no 	yes	no 	no 	  0	  0	Simbad
130.3699583	+19.9755833	211982734	08 41 28.79	+19 58 32.1	12.10	 4.70	 1.0231	       	 0.026	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.3707917	+18.7597500	211902261	08 41 28.99	+18 45 35.1	14.19	 5.81	 0.8646	       	 0.026	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.3779167	+18.8718611	211909748	08 41 30.70	+18 52 18.7	10.15	 2.82	 2.4224	       	 0.065	single   	no 	no 	yes	no 	no 	no 	no 	  0	  2	Simbad
130.3847917	+18.6696389	211896120	08 41 32.35	+18 40 10.7	12.92	 4.85	       	       	      	timescale	no 	no 	no 	no 	no 	no 	no 	  0	  1	Simbad
130.3855000	+20.1018889	211990578	08 41 32.52	+20 06 06.8	13.72	 5.24	 1.2572	       	 0.044	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.3897500	+19.5500556	211955007	08 41 33.54	+19 33 00.2	13.68	 5.42	 4.2558	 4.6079	 0.020	multi    	no 	no 	no 	no 	no 	yes	no 	  0	  0	Simbad
130.3909167	+19.9690833	211982334	08 41 33.82	+19 58 08.7	 9.93	 1.78	 8.9246	       	 0.007	single   	no 	no 	yes	no 	no 	no 	no 	  0	  0	Simbad
130.3909583	+22.7987778	212138965	08 41 33.83	+22 47 55.6	12.93	 5.30	32.0709	 5.8661	 0.010	multi    	no 	no 	no 	no 	no 	no 	yes	  0	  0	Simbad
130.3987083	+18.7430556	211901114	08 41 35.69	+18 44 35.0	12.32	 4.82	 8.6076	       	 0.036	single   	no 	no 	no 	no 	no 	no 	no 	  0	  1	Simbad
130.3999583	+19.1070556	211925563	08 41 35.99	+19 06 25.4	10.98	 3.19	13.6065	       	 0.035	single   	no 	no 	yes	no 	no 	no 	no 	  0	  0	Simbad
130.4008333	+19.1426389	211927867	08 41 36.20	+19 08 33.5	 8.35	 0.97	 1.1200	 1.1828	 0.000	multi    	no 	no 	no 	yes	no 	yes	no 	  0	  0	Simbad
130.4020833	+20.5678333	212018903	08 41 36.50	+20 34 04.2	13.18	 5.35	 6.1720	       	 0.056	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.4024583	+22.4128333	212119822	08 41 36.59	+22 24 46.2	12.28	 4.94	16.3918	       	 0.018	single   	no 	no 	yes	no 	no 	no 	no 	  0	  0	Simbad
130.4025833	+18.9043056	211911911	08 41 36.62	+18 54 15.5	12.44	 4.77	 1.0888	       	 0.014	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.4057083	+20.2102222	211997350	08 41 37.37	+20 12 36.8	13.33	 5.09	20.3246	       	 0.036	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.4058333	+19.5205278	211953172	08 41 37.40	+19 31 13.9	10.73	 2.82	13.4672	       	 0.003	single   	no 	no 	yes	no 	no 	no 	no 	  0	  0	Simbad
